epochs,batch_size,learning_rate,lambda_weight,loss_function,ari,hvg,asw,f1,nmi,sil,graph,pcr,sil_batch,avg_bio,avg_batch,time
50,64,0.0001,0.4,log,0.639873068257499,0.20074999999999998,0.8208673,0.9916765755053508,0.8603945201807256,0.6629101,0.9515343688559665,0.42780363178878256,0.80407137,0.6960785946291762,0.7278031224772352,1721.115406513214
50,64,0.0001,0.4,uniform,0.639873068257499,0.166125,0.84677684,0.9904761904761905,0.8603945201807256,0.7124076,0.9664832867414719,0.47112995999264345,0.8286787,0.7026755351573565,0.7554306579613597,1711.3611223697662
50,64,1e-05,0.4,log,0.639873068257499,0.257,0.777625,0.9856459330143541,0.8603945201807256,0.6838697,0.8508973978597106,0.3896277165748013,0.8467332,0.7007347108794306,0.6957527756351735,1663.5479228496552
50,64,1e-05,0.4,uniform,0.639873068257499,0.22899999999999998,0.7557188,0.9832535885167464,0.8603945201807256,0.7280676,0.9289350208447188,0.40090623050249213,0.8464341,0.6993845968479689,0.7254251225702454,1703.089566230774
50,128,0.0001,0.4,log,0.639873068257499,0.200125,0.79835796,0.9904761904761905,0.8603945201807256,0.70514876,0.9872357261405339,0.46868581595234815,0.81791574,0.6990625831634142,0.757945759907273,1000.3273773193359
50,128,0.0001,0.4,uniform,0.639873068257499,0.16875,0.7764448,0.9856459330143541,0.8603945201807256,0.74221045,0.967154513652216,0.405779014622159,0.8166168,0.6955531269980524,0.729850100626574,1097.9569392204285
50,128,1e-05,0.4,log,0.639873068257499,0.2855,0.7647482,0.9819927971188476,0.8603945201807256,0.656931,0.821555667704609,0.330355901993938,0.8464718,0.6982399307164974,0.6661277853991902,1094.5312678813934
50,128,1e-05,0.4,uniform,0.639873068257499,0.242875,0.74851835,0.9819927971188476,0.8603945201807256,0.69993705,0.8854950585493894,0.37232318188711905,0.84944636,0.695598463145239,0.7024215322443492,1110.4270603656769
50,256,0.0001,0.4,log,0.639873068257499,0.23125,0.78889227,0.9807692307692307,0.8603945201807256,0.69386935,0.943300895719229,0.47062243652897673,0.83635145,0.6991747401137792,0.750091595502057,699.365124464035
50,256,0.0001,0.4,uniform,0.639873068257499,0.188375,0.7899728,0.986857825567503,0.8603945201807256,0.7333752,0.9430819097428319,0.3703298822007393,0.8323787,0.6998080646382124,0.7152634924726557,698.0021629333496
50,256,1e-05,0.4,log,0.639873068257499,0.313125,0.7550855,0.9795427196149218,0.8603945201807256,0.6191524,0.8214284314371828,0.2600775946708533,0.8473623,0.6945288771116155,0.6429561020000013,678.9025900363922
50,256,1e-05,0.4,uniform,0.639873068257499,0.250875,0.72824275,0.9783132530120482,0.8603945201807256,0.6711993,0.8485747872688831,0.3701737707363948,0.85474926,0.6881496530222195,0.6911659401127315,690.2648627758026
50,512,0.0001,0.4,log,0.639873068257499,0.272,0.77973104,0.9880952380952381,0.8603945201807256,0.68846434,0.8890482007480874,0.43705036281690757,0.8341555,0.704759700885638,0.7200846878333818,495.88278436660767
50,512,0.0001,0.4,uniform,0.639873068257499,0.21975,0.74761003,0.9844311377245509,0.8603945201807256,0.71669066,0.9059578036544158,0.42498075580808903,0.8407199,0.6947915697073711,0.7238861460453528,502.1450672149658
50,512,1e-05,0.4,log,0.639873068257499,0.332375,0.7505137,0.9104859335038363,0.8603945201807256,0.59843147,0.8202228940686626,0.24636694462070044,0.8481889,0.6820122771301139,0.638259571931692,497.6978118419647
50,512,1e-05,0.4,uniform,0.639873068257499,0.265375,0.708752,0.9020618556701031,0.8603945201807256,0.64468026,0.8471598258769563,0.36779057318318586,0.8559444,0.6701894470350478,0.6902982647084833,505.497123003006
50,1024,0.0001,0.4,log,0.639873068257499,0.26125,0.7673474,0.9807692307692307,0.8603945201807256,0.6532794,0.8486840741860665,0.36880309075643486,0.8281779,0.6938189397235357,0.681888364622354,407.71044397354126
50,1024,0.0001,0.4,uniform,0.639873068257499,0.26125,0.76075983,0.9819927971188476,0.8603945201807256,0.70902896,0.924883169054609,0.4480406038447163,0.8423419,0.702216529217703,0.7384218909237171,410.9721531867981
50,1024,1e-05,0.4,log,0.639873068257499,0.34450000000000003,0.74133956,0.896640826873385,0.8603945201807256,0.58441144,0.8187760426225421,0.243861325661529,0.8487595,0.677859903652475,0.6371322802180729,418.48503017425537
50,1024,1e-05,0.4,uniform,0.639873068257499,0.271,0.6950669,0.8943298969072165,0.8603945201807256,0.62327874,0.8195576299659102,0.3582103806194692,0.8560833,0.6639905252128572,0.6779504281576711,417.2674090862274
